status,temperature,acceleration_y,acceleration_x,humidity,pressure,v_pd,v_cc,id,acceleration_z,timestamp
0,22.16,-26,-69,42.61,1013.42,171,3.559,1,1363,2015-10-26T11:41:57.062Z
0,22.11,-26,-72,43.04,1013.48,177,3.559,1,1368,2015-10-26T11:40:59.416Z
0,22.1,-25,-69,43.01,1013.31,175,3.559,1,1367,2015-10-26T11:40:05.500Z
0,22.1,-26,-71,42.71,1013.41,174,3.559,1,1367,2015-10-26T11:39:08.964Z
0,22.04,-29,-74,43.08,1013.37,182,3.559,1,1363,2015-10-26T11:38:03.346Z
0,21.93,-26,-68,43.36,1013.47,198,3.559,1,1368,2015-10-26T11:37:05.378Z
100,21.83,-26,-71,43.56,1013.39,191,3.559,1,1367,2015-10-26T11:36:06.590Z
0,21.67,-26,-65,43.82,1013.46,190,3.559,1,1366,2015-10-26T11:35:08.488Z
0,21.54,-25,-66,44.17,1013.43,180,3.564,1,1366,2015-10-26T11:34:09.852Z
0,21.42,-25,-66,44.96,1013.48,196,3.559,1,1368,2015-10-26T11:33:12.251Z
0,21.4,-26,-71,45,1013.52,195,3.559,1,1367,2015-10-26T11:32:17.610Z
0,21.39,-25,-68,44.9,1013.58,172,3.559,1,1363,2015-10-26T11:31:16.009Z
0,21.39,-29,-66,44.97,1013.56,179,3.564,1,1371,2015-10-26T11:30:20.625Z
0,21.37,-24,-71,44.97,1013.5,202,3.559,1,1366,2015-10-26T11:29:18.619Z
0,21.34,-26,-68,45.07,1013.6,183,3.559,1,1368,2015-10-26T11:28:19.740Z
0,21.3,-25,-69,44.97,1013.5,176,3.559,1,1368,2015-10-26T11:27:21.423Z
0,21.3,-25,-72,44.97,1013.66,183,3.564,1,1368,2015-10-26T11:26:23.929Z
0,21.29,-29,-69,45.03,1013.72,169,3.559,1,1364,2015-10-26T11:25:25.395Z
0,21.23,-25,-68,45.14,1013.7,171,3.559,1,1366,2015-10-26T11:24:26.343Z
0,21.22,-25,-68,45.11,1013.66,170,3.559,1,1368,2015-10-26T11:23:28.847Z
0,21.23,-29,-68,45.11,1013.62,168,3.564,1,1363,2015-10-26T11:22:31.012Z
0,21.27,-25,-66,45.07,1013.69,161,3.559,1,1366,2015-10-26T11:21:36.518Z
0,21.26,-25,-72,45.03,1013.65,162,3.559,1,1368,2015-10-26T11:20:33.626Z
0,21.29,-32,-68,44.93,1013.72,162,3.559,1,1368,2015-10-26T11:19:34.887Z
0,21.3,-29,-72,44.93,1013.67,147,3.559,1,1360,2015-10-26T11:18:38.947Z
0,21.3,-32,-68,45.13,1013.66,160,3.559,1,1366,2015-10-26T11:17:38.682Z
0,21.3,-25,-72,45.17,1013.79,163,3.559,1,1366,2015-10-26T11:16:40.413Z
0,21.27,-32,-71,45.26,1013.77,163,3.559,1,1366,2015-10-26T11:15:45.369Z
0,21.23,-26,-68,44.97,1013.85,154,3.559,1,1367,2015-10-26T11:14:43.381Z
0,21.24,-26,-64,45.17,1013.81,158,3.559,1,1368,2015-10-26T11:13:44.858Z
0,21.24,-28,-66,45.27,1013.73,158,3.559,1,1367,2015-10-26T11:12:45.721Z
0,21.22,-29,-72,45.27,1013.8,156,3.559,1,1368,2015-10-26T11:11:48.605Z
0,21.19,-24,-72,45.37,1013.75,158,3.559,1,1360,2015-10-26T11:10:48.965Z
0,21.15,-29,-71,45.3,1013.74,159,3.559,1,1363,2015-10-26T11:09:50.618Z
0,21.12,-31,-71,45.3,1013.75,157,3.559,1,1368,2015-10-26T11:08:52.880Z
0,21.12,-33,-71,45.34,1013.76,156,3.559,1,1363,2015-10-26T11:07:54.006Z
0,21.11,-29,-71,45.34,1013.82,155,3.559,1,1363,2015-10-26T11:06:55.427Z
0,21.08,-26,-71,45.4,1013.87,156,3.559,1,1366,2015-10-26T11:05:57.093Z
0,21.06,-31,-72,45.38,1013.88,157,3.559,1,1367,2015-10-26T11:05:00.670Z
0,21.06,-25,-68,45.35,1013.94,156,3.559,1,1364,2015-10-26T11:04:00.294Z
0,21.07,-25,-68,45.28,1013.88,156,3.559,1,1361,2015-10-26T11:03:02.830Z
0,21.08,-25,-65,45.34,1013.94,156,3.559,1,1368,2015-10-26T11:02:03.439Z
0,21.14,-25,-69,45.21,1013.9,159,3.559,1,1366,2015-10-26T11:01:06.264Z
0,21.07,-25,-69,45.35,1013.96,155,3.559,1,1366,2015-10-26T11:00:07.218Z
0,21.07,-25,-66,45.28,1013.93,97,3.559,1,1372,2015-10-26T10:59:13.644Z
0,21.07,-26,-68,45.32,1013.94,157,3.559,1,1366,2015-10-26T10:58:09.838Z
0,21.11,-24,-71,45.3,1013.88,160,3.564,1,1364,2015-10-26T10:57:12.466Z
0,21.11,-29,-71,45.47,1013.85,152,3.559,1,1366,2015-10-26T10:56:12.974Z
0,21.09,-32,-71,45.57,1013.88,155,3.559,1,1368,2015-10-26T10:55:15.684Z
0,21.07,-25,-66,45.45,1013.9,150,3.559,1,1374,2015-10-26T10:54:16.659Z
0,21.05,-26,-65,45.48,1013.91,154,3.559,1,1368,2015-10-26T10:53:18.976Z
0,21.02,-25,-66,45.55,1013.98,110,3.564,1,1369,2015-10-26T10:52:19.293Z
0,21.01,-25,-69,45.48,1014.01,152,3.559,1,1366,2015-10-26T10:51:22.442Z
0,21.01,-32,-77,45.55,1014.09,115,3.559,1,1366,2015-10-26T10:50:29.858Z
0,21.01,-25,-68,45.45,1014.12,101,3.559,1,1363,2015-10-26T10:49:23.984Z
0,21.03,-24,-72,45.41,1014.16,112,3.559,1,1371,2015-10-26T10:48:31.783Z
0,20.99,-25,-65,45.32,1014.1,120,3.559,1,1368,2015-10-26T10:47:27.127Z
0,21.01,-25,-68,45.28,1014.2,154,3.559,1,1364,2015-10-26T10:46:45.794Z
0,20.95,-26,-71,45.41,1014.31,131,3.559,1,1367,2015-10-26T10:45:41.058Z
0,21.01,-26,-65,45.25,1014.25,125,3.559,1,1366,2015-10-26T10:44:41.383Z
0,21.03,-25,-68,45.12,1014.19,145,3.559,1,1363,2015-10-26T10:43:33.377Z
0,21.08,-26,-68,45.01,1014.3,155,3.559,1,1366,2015-10-26T10:42:35.248Z
0,21.14,-25,-71,44.81,1014.26,178,3.559,1,1363,2015-10-26T10:41:37.058Z
0,21.21,-29,-68,44.62,1014.3,162,3.559,1,1367,2015-10-26T10:40:38.173Z
0,21.27,-25,-66,44.34,1014.25,155,3.559,1,1364,2015-10-26T10:39:39.623Z
0,21.36,-26,-68,44.14,1014.24,152,3.559,1,1364,2015-10-26T10:38:43.485Z
0,21.49,-26,-72,43.3,1014.25,149,3.559,1,1363,2015-10-26T10:37:44.955Z
0,21.47,-26,-66,43.34,1014.13,147,3.559,1,1363,2015-10-26T10:36:44.208Z
0,21.53,-26,-66,43.07,1014.12,146,3.559,1,1366,2015-10-26T10:35:45.953Z
0,21.54,-25,-68,43.24,1014.06,146,3.559,1,1372,2015-10-26T10:34:47.277Z
0,21.53,-28,-72,43.17,1014.11,145,3.559,1,1363,2015-10-26T10:33:48.755Z
0,21.51,-25,-68,43.44,1014.18,144,3.559,1,1366,2015-10-26T10:32:50.654Z
0,21.54,-25,-69,43.44,1014.12,144,3.559,1,1368,2015-10-26T10:31:51.774Z
0,21.49,-23,-68,43.37,1014.02,142,3.559,1,1363,2015-10-26T10:30:53.669Z
0,21.47,-26,-72,43.07,1013.93,141,3.559,1,1363,2015-10-26T10:29:54.969Z
0,21.44,-26,-69,43.3,1013.94,140,3.559,1,1367,2015-10-26T10:28:56.409Z
0,21.44,-25,-68,43.14,1013.98,140,3.559,1,1366,2015-10-26T10:27:57.750Z
0,21.43,-25,-72,43.24,1013.92,139,3.559,1,1368,2015-10-26T10:26:59.769Z
0,21.43,-29,-69,43.27,1013.94,139,3.559,1,1363,2015-10-26T10:26:00.939Z
0,21.44,-24,-69,43.2,1013.93,137,3.559,1,1371,2015-10-26T10:25:02.522Z
0,21.4,-25,-72,43.38,1013.98,137,3.559,1,1363,2015-10-26T10:24:03.943Z
0,21.32,-25,-68,43.45,1013.97,135,3.559,1,1363,2015-10-26T10:23:05.823Z
0,21.3,-25,-68,43.15,1014,119,3.559,1,1367,2015-10-26T10:22:07.279Z
0,21.25,-25,-72,43.28,1013.98,134,3.564,1,1372,2015-10-26T10:21:09.114Z
0,21.22,-26,-69,43.13,1014.01,134,3.559,1,1368,2015-10-26T10:20:10.016Z
0,21.24,-24,-72,43.35,1013.93,132,3.559,1,1366,2015-10-26T10:19:11.305Z
0,21.24,-26,-72,43.15,1014.08,133,3.559,1,1368,2015-10-26T10:18:12.523Z
0,21.17,-25,-66,43.3,1014.02,132,3.559,1,1363,2015-10-26T10:17:14.525Z
0,21.17,-25,-72,43.4,1014.05,132,3.559,1,1366,2015-10-26T10:16:19.138Z
0,21.21,-26,-64,43.17,1013.93,132,3.564,1,1363,2015-10-26T10:15:21.250Z
0,21.24,-25,-64,43.07,1013.97,131,3.559,1,1366,2015-10-26T10:14:18.750Z
0,21.25,-25,-69,43.35,1014.04,117,3.559,1,1366,2015-10-26T10:13:19.828Z
0,21.25,-26,-64,43.52,1014.08,133,3.559,1,1363,2015-10-26T10:12:21.545Z
0,21.21,-26,-64,43.49,1014.09,133,3.559,1,1363,2015-10-26T10:11:23.467Z
0,21.21,-25,-68,43.49,1014.07,131,3.559,1,1367,2015-10-26T10:10:24.499Z
0,21.22,-29,-66,43.17,1014.03,130,3.559,1,1366,2015-10-26T10:09:26.225Z
0,21.2,-24,-72,43.49,1014.17,128,3.559,1,1368,2015-10-26T10:08:27.102Z
0,21.17,-26,-65,43,1014.07,116,3.559,1,1364,2015-10-26T10:07:28.998Z
0,21.15,-25,-72,42.67,1014.03,126,3.559,1,1366,2015-10-26T10:06:30.011Z
0,21.13,-25,-68,42.9,1014,127,3.559,1,1368,2015-10-26T10:05:32.810Z
0,21.1,-25,-71,43.07,1014.07,125,3.559,1,1368,2015-10-26T10:04:32.892Z
0,21.11,-25,-68,42.97,1014.03,125,3.559,1,1367,2015-10-26T10:03:34.339Z
0,21.07,-26,-64,42.91,1014.04,123,3.559,1,1368,2015-10-26T10:02:36.232Z
0,21.08,-25,-69,42.77,1014.08,119,3.559,1,1371,2015-10-26T10:01:38.557Z
0,21.09,-26,-68,42.9,1013.95,123,3.559,1,1366,2015-10-26T10:00:38.961Z
0,21.03,-25,-65,42.91,1013.98,122,3.559,1,1372,2015-10-26T09:59:40.202Z
0,21.03,-25,-68,42.88,1013.97,121,3.559,1,1359,2015-10-26T09:58:41.641Z
0,21.02,-25,-71,42.88,1013.91,119,3.559,1,1368,2015-10-26T09:57:42.869Z
0,21.03,-25,-68,42.85,1013.87,120,3.559,1,1368,2015-10-26T09:56:44.900Z
0,21.05,-29,-65,42.95,1013.92,120,3.559,1,1363,2015-10-26T09:55:45.693Z
0,21.02,-25,-69,42.81,1013.97,120,3.559,1,1366,2015-10-26T09:54:47.817Z
0,21.03,-25,-72,42.75,1014.05,119,3.559,1,1363,2015-10-26T09:53:48.942Z
0,21.03,-28,-64,42.91,1014.07,119,3.559,1,1366,2015-10-26T09:52:49.988Z
0,21.02,-28,-68,42.81,1014.07,117,3.559,1,1360,2015-10-26T09:51:51.453Z
0,21.05,-23,-66,42.95,1014.07,118,3.559,1,1359,2015-10-26T09:50:52.831Z
0,21.03,-25,-68,42.81,1014,117,3.559,1,1361,2015-10-26T09:49:54.457Z
0,21.02,-25,-66,42.75,1013.94,116,3.559,1,1363,2015-10-26T09:48:55.664Z
0,21.06,-25,-68,42.78,1013.92,115,3.559,1,1368,2015-10-26T09:47:57.212Z
0,21.03,-28,-69,42.88,1013.94,116,3.559,1,1367,2015-10-26T09:46:58.514Z
0,20.99,-25,-71,42.88,1013.95,116,3.559,1,1368,2015-10-26T09:45:59.906Z
0,20.97,-26,-68,43.07,1013.9,116,3.559,1,1359,2015-10-26T09:45:02.128Z
0,20.94,-25,-68,43.17,1014,116,3.559,1,1366,2015-10-26T09:44:02.846Z
0,20.94,-25,-68,43.14,1014.03,115,3.559,1,1368,2015-10-26T09:43:04.644Z
0,20.91,-29,-68,43.24,1013.98,114,3.559,1,1366,2015-10-26T09:42:05.612Z
0,20.82,-25,-71,43.54,1013.99,116,3.559,1,1364,2015-10-26T09:41:07.032Z
0,20.78,-25,-71,43.54,1014.01,116,3.559,1,1368,2015-10-26T09:40:09.153Z
0,20.69,-25,-66,43.56,1013.97,115,3.559,1,1363,2015-10-26T09:39:10.163Z
0,20.66,-25,-66,43.59,1013.94,115,3.559,1,1367,2015-10-26T09:38:11.446Z
0,20.61,-28,-68,43.46,1013.98,115,3.559,1,1366,2015-10-26T09:37:12.602Z
0,20.64,-25,-68,43.46,1013.96,115,3.559,1,1368,2015-10-26T09:36:14.337Z
0,20.65,-26,-66,43.65,1013.83,115,3.559,1,1360,2015-10-26T09:35:15.980Z
0,20.63,-36,-72,43.65,1013.88,114,3.559,1,1376,2015-10-26T09:34:17.146Z
0,20.66,-29,-68,43.78,1013.83,115,3.559,1,1364,2015-10-26T09:33:18.117Z
0,20.68,-25,-69,43.56,1013.94,115,3.559,1,1367,2015-10-26T09:32:19.492Z
0,20.72,-24,-72,43.36,1013.79,115,3.559,1,1368,2015-10-26T09:31:21.510Z
0,20.75,-29,-66,43.51,1013.91,116,3.559,1,1372,2015-10-26T09:30:23.077Z
0,20.69,-26,-68,43.59,1013.95,116,3.559,1,1368,2015-10-26T09:29:23.763Z
0,20.72,-26,-68,43.46,1013.87,115,3.559,1,1368,2015-10-26T09:28:24.982Z
0,20.75,-25,-65,43.54,1013.89,116,3.559,1,1366,2015-10-26T09:27:31.343Z
0,20.7,-25,-68,43.69,1013.98,115,3.559,1,1366,2015-10-26T09:26:27.692Z
0,20.75,-26,-68,43.61,1014.04,116,3.559,1,1363,2015-10-26T09:25:29.792Z
0,20.67,-23,-71,43.65,1014.07,116,3.559,1,1372,2015-10-26T09:24:30.444Z
0,20.66,-34,-72,43.75,1014.05,115,3.559,1,1368,2015-10-26T09:23:31.799Z
0,20.63,-29,-68,43.81,1014.09,116,3.559,1,1368,2015-10-26T09:22:34.994Z
0,20.61,-32,-74,44.01,1014.1,117,3.559,1,1376,2015-10-26T09:21:35.547Z
0,20.6,-26,-64,43.85,1014.15,117,3.559,1,1366,2015-10-26T09:20:35.968Z
0,20.53,-26,-64,44.03,1014.11,117,3.559,1,1367,2015-10-26T09:19:37.863Z
0,20.49,-25,-69,44.19,1014.24,117,3.559,1,1369,2015-10-26T09:18:39.267Z
0,20.46,-25,-71,44.06,1014.19,117,3.559,1,1368,2015-10-26T09:17:40.701Z
0,20.46,-32,-72,43.99,1014.25,117,3.559,1,1368,2015-10-26T09:16:42.320Z
0,20.4,-26,-69,44.14,1014.26,117,3.559,1,1366,2015-10-26T09:15:44.819Z
0,20.38,-29,-68,44.17,1014.27,117,3.559,1,1368,2015-10-26T09:14:44.239Z
0,20.38,-25,-72,44.04,1014.32,116,3.559,1,1363,2015-10-26T09:13:45.459Z
0,20.4,-34,-72,44.19,1014.35,117,3.559,1,1363,2015-10-26T09:12:46.423Z
0,20.37,-29,-66,44.17,1014.43,116,3.559,1,1368,2015-10-26T09:11:47.721Z
0,20.34,-25,-66,44.2,1014.36,117,3.559,1,1366,2015-10-26T09:10:49.041Z
0,20.33,-34,-74,44.3,1014.39,118,3.559,1,1369,2015-10-26T09:09:51.246Z
0,20.38,-25,-72,44.43,1014.44,117,3.559,1,1366,2015-10-26T09:08:53.179Z
0,20.34,-34,-74,44.5,1014.46,118,3.559,1,1372,2015-10-26T09:07:53.911Z
0,20.32,-39,-72,44.5,1014.53,118,3.559,1,1368,2015-10-26T09:07:00.494Z
0,20.29,-25,-65,44.47,1014.37,118,3.559,1,1367,2015-10-26T09:06:02.211Z
0,20.29,-32,-72,44.57,1014.5,118,3.559,1,1374,2015-10-26T09:05:09.546Z
0,20.27,-25,-69,44.53,1014.53,118,3.559,1,1368,2015-10-26T09:03:58.217Z
0,20.27,-32,-73,44.53,1014.53,121,3.559,1,1369,2015-10-26T09:02:59.537Z
0,20.27,-32,-73,44.17,1014.61,120,3.559,1,1368,2015-10-26T09:02:01.756Z
0,20.29,-34,-74,44.04,1014.6,119,3.559,1,1368,2015-10-26T09:01:02.154Z
0,20.32,-34,-72,43.71,1014.52,118,3.559,1,1376,2015-10-26T09:00:03.549Z
0,20.28,-36,-72,43.94,1014.5,117,3.559,1,1372,2015-10-26T08:59:05.220Z
0,20.21,-34,-72,43.71,1014.53,116,3.559,1,1369,2015-10-26T08:58:06.594Z
0,20.21,-33,-72,43.81,1014.54,117,3.559,1,1372,2015-10-26T08:57:08.030Z
0,20.14,-25,-69,43.86,1014.53,117,3.559,1,1363,2015-10-26T08:56:08.624Z
0,20.09,-33,-72,43.59,1014.51,116,3.559,1,1371,2015-10-26T08:55:11.005Z
0,20.12,-36,-72,43.49,1014.53,115,3.559,1,1372,2015-10-26T08:54:11.572Z
0,20.09,-29,-68,43.66,1014.48,114,3.559,1,1364,2015-10-26T08:53:12.445Z
0,20.09,-32,-74,43.46,1014.56,113,3.559,1,1372,2015-10-26T08:52:14.814Z
0,20.09,-32,-72,43.4,1014.58,112,3.559,1,1369,2015-10-26T08:51:14.969Z
0,20.08,-32,-73,43.36,1014.6,112,3.559,1,1367,2015-10-26T08:50:16.227Z
0,20.12,-32,-73,43.4,1014.5,113,3.559,1,1368,2015-10-26T08:49:17.495Z
0,20.13,-25,-71,43.3,1014.5,114,3.559,1,1369,2015-10-26T08:48:18.744Z
0,20.2,-25,-66,43.11,1014.5,113,3.559,1,1366,2015-10-26T08:47:20.010Z
0,20.21,-24,-69,42.99,1014.48,114,3.559,1,1368,2015-10-26T08:46:21.675Z
0,20.21,-33,-72,43.05,1014.55,114,3.559,1,1368,2015-10-26T08:45:23.156Z
0,20.2,-28,-68,43.04,1014.45,113,3.559,1,1366,2015-10-26T08:44:23.986Z
0,20.11,-26,-66,43.17,1014.55,113,3.559,1,1367,2015-10-26T08:43:25.072Z
0,20.12,-24,-68,43.36,1014.57,112,3.559,1,1369,2015-10-26T08:42:26.534Z
0,20.1,-25,-68,43.33,1014.57,113,3.559,1,1372,2015-10-26T08:41:27.586Z
0,20.05,-33,-71,43.4,1014.58,113,3.559,1,1368,2015-10-26T08:40:28.793Z
0,20.02,-23,-65,43.35,1014.51,112,3.559,1,1363,2015-10-26T08:39:30.013Z
0,20.04,-32,-72,43.46,1014.52,110,3.559,1,1368,2015-10-26T08:38:31.500Z
100,19.99,-36,-71,43.51,1014.48,108,3.559,1,1369,2015-10-26T08:37:32.741Z
100,19.93,-25,-64,43.61,1014.6,93,3.559,1,1361,2015-10-26T08:36:33.820Z
100,19.92,-36,-73,43.64,1014.5,92,3.559,1,1372,2015-10-26T08:35:35.730Z
100,19.93,-25,-69,43.44,1014.56,92,3.559,1,1366,2015-10-26T08:34:36.163Z
100,19.93,-33,-73,43.64,1014.6,91,3.559,1,1376,2015-10-26T08:33:37.478Z
100,19.91,-25,-68,43.51,1014.61,91,3.559,1,1368,2015-10-26T08:32:38.938Z
100,19.92,-32,-72,43.64,1014.57,90,3.559,1,1368,2015-10-26T08:31:39.978Z
100,19.9,-33,-72,43.68,1014.61,90,3.559,1,1363,2015-10-26T08:30:41.028Z
100,19.9,-25,-65,43.58,1014.67,89,3.559,1,1367,2015-10-26T08:29:42.429Z
100,19.88,-32,-72,43.74,1014.71,88,3.559,1,1368,2015-10-26T08:28:43.436Z
100,19.87,-29,-66,43.68,1014.72,87,3.559,1,1367,2015-10-26T08:27:49.762Z
100,19.89,-23,-68,43.64,1014.72,86,3.559,1,1366,2015-10-26T08:26:45.890Z
100,19.88,-25,-68,43.64,1014.71,84,3.559,1,1360,2015-10-26T08:25:47.062Z
100,19.92,-28,-66,43.64,1014.67,84,3.559,1,1368,2015-10-26T08:24:48.298Z
100,19.97,-34,-72,43.58,1014.76,83,3.559,1,1372,2015-10-26T08:23:49.725Z
100,19.91,-29,-66,43.71,1014.68,82,3.559,1,1372,2015-10-26T08:22:50.851Z
100,19.94,-29,-68,43.61,1014.75,81,3.559,1,1363,2015-10-26T08:21:52.233Z
100,19.95,-34,-71,43.78,1014.77,97,3.559,1,1374,2015-10-26T08:20:53.476Z
100,19.91,-25,-68,43.87,1014.75,95,3.559,1,1368,2015-10-26T08:19:54.462Z
100,19.89,-32,-72,43.84,1014.75,95,3.559,1,1366,2015-10-26T08:18:56.109Z
100,19.86,-32,-71,43.92,1014.87,95,3.559,1,1364,2015-10-26T08:17:56.895Z
100,19.86,-26,-68,43.92,1014.81,94,3.559,1,1366,2015-10-26T08:16:58.121Z
100,19.81,-36,-73,43.95,1014.77,93,3.559,1,1372,2015-10-26T08:16:00.641Z
100,19.77,-32,-71,44.05,1014.85,93,3.559,1,1367,2015-10-26T08:15:00.919Z
100,19.72,-25,-66,44.12,1014.85,91,3.559,1,1368,2015-10-26T08:14:01.788Z
100,19.67,-29,-65,44.27,1014.86,93,3.559,1,1364,2015-10-26T08:13:03.569Z
100,19.64,-36,-72,44.3,1014.93,94,3.559,1,1366,2015-10-26T08:12:04.374Z
100,19.7,-36,-68,44.02,1014.91,90,3.559,1,1372,2015-10-26T08:11:05.645Z
100,19.64,-25,-71,44.14,1014.93,92,3.559,1,1367,2015-10-26T08:10:07.083Z
100,19.64,-25,-65,44,1014.85,91,3.559,1,1363,2015-10-26T08:09:11.021Z
100,19.65,-29,-66,44.04,1014.79,91,3.559,1,1368,2015-10-26T08:08:11.284Z
100,19.63,-23,-69,44.07,1014.8,89,3.559,1,1368,2015-10-26T08:07:10.924Z
100,19.62,-20,-68,43.97,1014.76,89,3.559,1,1363,2015-10-26T08:06:18.280Z
100,19.67,-29,-72,44,1014.83,88,3.559,1,1368,2015-10-26T08:05:12.600Z
100,19.68,-25,-66,43.87,1014.77,87,3.559,1,1372,2015-10-26T08:04:13.569Z
100,19.72,-33,-73,43.88,1014.79,86,3.559,1,1368,2015-10-26T08:03:14.814Z
100,19.69,-32,-72,43.92,1014.75,84,3.559,1,1363,2015-10-26T08:02:15.956Z
100,19.65,-26,-64,44.04,1014.81,85,3.559,1,1366,2015-10-26T08:01:17.253Z
100,19.63,-34,-77,44.17,1014.75,85,3.559,1,1366,2015-10-26T08:00:19.655Z
100,19.62,-33,-72,44.17,1014.81,88,3.559,1,1368,2015-10-26T07:59:19.514Z
100,19.62,-33,-77,44.17,1014.73,87,3.559,1,1368,2015-10-26T07:58:20.937Z
100,19.59,-25,-65,44.27,1014.73,88,3.559,1,1371,2015-10-26T07:57:22.273Z
100,19.57,-29,-64,44.3,1014.7,81,3.559,1,1363,2015-10-26T07:56:23.050Z
100,19.55,-25,-64,44.39,1014.71,81,3.559,1,1368,2015-10-26T07:55:24.224Z
100,19.57,-25,-68,44.56,1014.73,79,3.559,1,1368,2015-10-26T07:54:25.399Z
100,19.52,-36,-69,44.62,1014.75,78,3.559,1,1372,2015-10-26T07:53:26.976Z
100,19.5,-33,-72,44.8,1014.77,72,3.559,1,1368,2015-10-26T07:52:28.053Z
100,19.5,-33,-72,44.74,1014.81,76,3.559,1,1368,2015-10-26T07:51:29.242Z
100,19.47,-34,-68,44.8,1014.73,68,3.559,1,1368,2015-10-26T07:50:30.007Z
100,19.48,-25,-71,44.7,1014.69,75,3.559,1,1367,2015-10-26T07:49:31.131Z
100,19.55,-25,-69,44.89,1014.68,70,3.559,1,1368,2015-10-26T07:48:32.253Z
100,19.47,-26,-65,44.9,1014.69,72,3.559,1,1368,2015-10-26T07:47:34.930Z
100,19.48,-32,-72,45.17,1014.65,83,3.559,1,1368,2015-10-26T07:46:34.723Z
100,19.44,-33,-72,45.07,1014.65,70,3.559,1,1366,2015-10-26T07:45:36.515Z
100,19.46,-25,-66,45.23,1014.65,73,3.559,1,1368,2015-10-26T07:44:36.759Z
100,19.43,-31,-71,45.26,1014.72,77,3.559,1,1363,2015-10-26T07:43:37.907Z
100,19.36,-33,-72,45.52,1014.83,79,3.559,1,1366,2015-10-26T07:42:38.978Z
100,19.35,-33,-69,45.59,1014.73,73,3.559,1,1364,2015-10-26T07:41:40.097Z
100,19.39,-25,-65,45.69,1014.74,76,3.559,1,1368,2015-10-26T07:40:41.221Z
100,19.4,-33,-72,46.05,1014.79,80,3.559,1,1363,2015-10-26T07:39:42.459Z
100,19.38,-32,-72,46.25,1014.77,82,3.559,1,1368,2015-10-26T07:38:43.671Z
100,19.42,-36,-69,46.61,1014.78,78,3.559,1,1366,2015-10-26T07:37:44.610Z
100,19.38,-25,-66,46.74,1014.74,83,3.559,1,1372,2015-10-26T07:36:45.735Z
100,19.37,-32,-68,46.74,1014.73,79,3.559,1,1371,2015-10-26T07:35:47.151Z
100,19.39,-36,-68,46.11,1014.71,82,3.559,1,1367,2015-10-26T07:34:48.001Z
100,19.39,-34,-72,45.88,1014.74,77,3.559,1,1363,2015-10-26T07:33:49.404Z
100,19.4,-32,-72,45.95,1014.77,73,3.559,1,1366,2015-10-26T07:32:52.023Z
100,19.4,-36,-69,45.69,1014.81,72,3.559,1,1368,2015-10-26T07:31:51.395Z
100,19.4,-29,-65,45.88,1014.75,69,3.559,1,1366,2015-10-26T07:30:53.988Z
100,19.33,-36,-71,46.15,1014.72,76,3.559,1,1367,2015-10-26T07:29:53.674Z
100,19.28,-34,-71,46.23,1014.74,72,3.559,1,1364,2015-10-26T07:28:55.223Z
100,19.18,-29,-72,46.33,1014.6,64,3.559,1,1368,2015-10-26T07:27:56.600Z
100,19.18,-32,-72,46.16,1014.7,60,3.559,1,1372,2015-10-26T07:26:57.295Z
100,19.15,-32,-71,46.34,1014.65,60,3.559,1,1367,2015-10-26T07:25:59.465Z
100,19.16,-32,-74,46.18,1014.64,58,3.559,1,1374,2015-10-26T07:24:59.205Z
100,19.17,-32,-72,46.07,1014.69,57,3.559,1,1368,2015-10-26T07:24:00.455Z
100,19.16,-34,-72,46.11,1014.7,52,3.559,1,1368,2015-10-26T07:23:01.411Z
100,19.19,-34,-72,46.16,1014.69,50,3.559,1,1368,2015-10-26T07:22:02.492Z
100,19.17,-49,-73,46.11,1014.61,48,3.559,1,1363,2015-10-26T07:21:04.326Z
100,19.18,-36,-69,45.93,1014.61,47,3.559,1,1368,2015-10-26T07:20:09.711Z
100,19.17,-32,-72,46.29,1014.66,46,3.559,1,1374,2015-10-26T07:19:05.806Z
100,19.21,-49,-79,45.9,1014.75,43,3.559,1,1363,2015-10-26T07:18:07.335Z
100,19.22,-31,-74,45.87,1014.7,43,3.559,1,1372,2015-10-26T07:17:08.014Z
100,19.17,-32,-77,45.87,1014.76,42,3.559,1,1368,2015-10-26T07:16:10.816Z
100,19.15,-31,-69,45.98,1014.68,43,3.559,1,1368,2015-10-26T07:15:12.435Z
100,19.14,-32,-68,45.75,1014.7,42,3.559,1,1366,2015-10-26T07:14:11.320Z
100,19.16,-31,-74,45.85,1014.73,44,3.559,1,1368,2015-10-26T07:13:12.403Z
100,19.17,-33,-72,45.8,1014.65,42,3.559,1,1358,2015-10-26T07:12:13.471Z
100,19.18,-34,-72,45.87,1014.61,40,3.559,1,1367,2015-10-26T07:11:14.550Z
100,19.17,-33,-71,45.87,1014.6,38,3.559,1,1368,2015-10-26T07:10:17.021Z
100,19.1,-26,-71,46.18,1014.55,36,3.559,1,1366,2015-10-26T07:09:16.794Z
100,19.12,-32,-72,46.18,1014.5,34,3.559,1,1369,2015-10-26T07:08:17.788Z
100,19.07,-32,-72,46.24,1014.51,33,3.559,1,1368,2015-10-26T07:07:18.865Z
100,19.02,-45,-77,46.44,1014.63,32,3.559,1,1366,2015-10-26T07:06:20.569Z
100,18.99,-32,-72,46.45,1014.59,32,3.559,1,1368,2015-10-26T07:05:22.293Z
